,,,NA14,,,,,67
,,,NA01,,,,,68
,,,NA00,,,,,44
,,,NA11,,,,,15
,,,NA14,,,,,67
,,,NA812,,,,,157
,,,NA33,,,,,42
,,,NA03,,,,,85
,,,NA57,,,,,4
,,,NA12,,,,,146
,,,NA720,,,,,201
,,,NA515,,,,,111
,,,NA02,,,,,103
,,,NA118,,,,,99
,,,NA512,,,,,163
,,,NA03,,,,,85
,,,NA26,,,,,43
,,,NA323,,,,,263
,,,NA01,,,,,68
,,,NA00,,,,,44
,,,NA115,,,,,149
,,,NA11,,,,,15
,,,NA01,,,,,68
,,,NA00,,,,,44
,,,NA66,,,,,24
,,,NA11,,,,,15
,,,NA2020,,,,,129
,,,NA00,,,,,44
,,,NA05,,,,,55
,,,NA210,,,,,84
,,,NA221,,,,,206
,,,NA15,,,,,38
,,,NA00,,,,,44
,,,NA12,,,,,146
,,,NA01,,,,,68
,,,NA02,,,,,103
,,,NA05,,,,,55
,,,NA215,,,,,70
,,,NA33,,,,,42
,,,NA44,,,,,7
,,,NA12,,,,,146
,,,NA34,,,,,73
,,,NA03,,,,,85
,,,NA22,,,,,1
,,,NA79,,,,,143
,,,NA03,,,,,85
,,,NA55,,,,,48
,,,NA29,,,,,30
,,,NA00,,,,,44
,,,NA115,,,,,149
,,,NA516,,,,,108
,,,NA44,,,,,7
,,,NA35,,,,,2
,,,NA00,,,,,44
,,,NA117,,,,,152
,,,NA00,,,,,44
,,,NA02,,,,,103
,,,NA00,,,,,44
,,,NA08,,,,,3
,,,NA20,,,,,128
,,,NA86,,,,,264
,,,NA00,,,,,44
,,,NA04,,,,,60
,,,NA48,,,,,25
,,,NA01,,,,,68
,,,NA33,,,,,42
,,,NA08,,,,,3
,,,NA34,,,,,73
,,,NA18,,,,,32
,,,NA18,,,,,32
,,,NA39,,,,,102
,,,NA22,,,,,1
,,,NA921,,,,,265
,,,NA67,,,,,61
,,,NA24,,,,,28
,,,NA24,,,,,28
,,,NA33,,,,,42
,,,NA00,,,,,44
,,,NA67,,,,,61
,,,NA68,,,,,141
,,,NA010,,,,,14
,,,NA03,,,,,85
,,,NA38,,,,,86
,,,NA01,,,,,68
,,,NA55,,,,,48
,,,NA55,,,,,48
,,,NA614,,,,,176
,,,NA719,,,,,266
,,,NA57,,,,,4
,,,NA718,,,,,194
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA33,,,,,42
,,,NA14,,,,,67
,,,NA13,,,,,8
,,,NA211,,,,,140
,,,NA05,,,,,55
,,,NA210,,,,,84
,,,NA36,,,,,77
,,,NA00,,,,,44
,,,NA15,,,,,38
,,,NA115,,,,,149
,,,NA12,,,,,146
,,,NA717,,,,,193
,,,NA11,,,,,15
,,,NA22,,,,,1
,,,NA11,,,,,15
,,,NA2020,,,,,129
,,,NA55,,,,,48
,,,NA05,,,,,55
,,,NA1417,,,,,216
,,,NA15,,,,,38
,,,NA22,,,,,1
,,,NA418,,,,,76
,,,NA05,,,,,55
,,,NA23,,,,,23
,,,NA00,,,,,44
,,,NA710,,,,,79
,,,NA69,,,,,147
,,,NA66,,,,,24
,,,NA66,,,,,24
,,,NA15,,,,,38
,,,NA14,,,,,67
,,,NA00,,,,,44
,,,NA11,,,,,15
,,,NA118,,,,,99
,,,NA1912,,,,,267
,,,NA015,,,,,130
,,,NA714,,,,,54
,,,NA04,,,,,60
,,,NA22,,,,,1
,,,NA43,,,,,187
,,,NA22,,,,,1
,,,NA22,,,,,1
,,,NA120,,,,,75
,,,NA24,,,,,28
,,,NA22,,,,,1
,,,NA27,,,,,31
,,,NA415,,,,,92
,,,NA410,,,,,65
,,,NA00,,,,,44
,,,NA415,,,,,92
,,,NA510,,,,,71
,,,NA00,,,,,44
,,,NA37,,,,,80
,,,NA211,,,,,140
,,,NA01,,,,,68
,,,NA1620,,,,,202
,,,NA215,,,,,70
,,,NA01,,,,,68
,,,NA27,,,,,31
,,,NA07,,,,,33
,,,NA11,,,,,15
,,,NA110,,,,,40
,,,NA325,,,,,89
,,,NA04,,,,,60
,,,NA11,,,,,15
,,,NA1128,,,,,268
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA210,,,,,84
,,,NA13,,,,,8
,,,NA01,,,,,68
,,,NA22,,,,,1
,,,NA55,,,,,48
,,,NA89,,,,,188
,,,NA00,,,,,44
,,,NA220,,,,,107
,,,NA1111,,,,,123
,,,NA99,,,,,17
,,,NA02,,,,,103
,,,NA01,,,,,68
,,,NA06,,,,,132
,,,NA01,,,,,68
,,,NA512,,,,,163
,,,NA24,,,,,28
,,,NA1216,,,,,269
,,,NA210,,,,,84
,,,NA22,,,,,1
,,,NA08,,,,,3
,,,NA212,,,,,83
,,,NA66,,,,,24
,,,NA88,,,,,5
,,,NA00,,,,,44
,,,NA07,,,,,33
,,,NA08,,,,,3
,,,NA45,,,,,64
,,,NA22,,,,,1
,,,NA08,,,,,3
,,,NA34,,,,,73
,,,NA216,,,,,179
,,,NA420,,,,,119
,,,NA520,,,,,82
,,,NA08,,,,,3
,,,NA22,,,,,1
,,,NA22,,,,,1
,,,NA02,,,,,103
,,,NA00,,,,,44
,,,NA37,,,,,80
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA68,,,,,141
,,,NA00,,,,,44
,,,NA17,,,,,57
,,,NA014,,,,,133
,,,NA015,,,,,130
,,,NA110,,,,,40
,,,NA010,,,,,14
,,,NA00,,,,,44
,,,NA818,,,,,270
,,,NA56,,,,,58
,,,NA13,,,,,8
,,,NA13,,,,,8
,,,NA210,,,,,84
,,,NA03,,,,,85
,,,NA12,,,,,146
,,,NA19,,,,,16
,,,NA09,,,,,69
,,,NA55,,,,,48
,,,NA00,,,,,44
,,,NA01,,,,,68
,,,NA28,,,,,52
,,,NA44,,,,,7
,,,NA00,,,,,44
,,,NA610,,,,,66
,,,NA15,,,,,38
,,,NA66,,,,,24
,,,NA66,,,,,24
,,,NA06,,,,,132
,,,NA1313,,,,,117
,,,NA25,,,,,29
,,,NA33,,,,,42
,,,NA38,,,,,86
,,,NA717,,,,,193
,,,NA33,,,,,42
,,,NA420,,,,,119
,,,NA28,,,,,52
,,,NA110,,,,,40
,,,NA02,,,,,103
,,,NA216,,,,,179
,,,NA28,,,,,52
,,,NA25,,,,,29
,,,NA01,,,,,68
,,,NA11,,,,,15
,,,NA1012,,,,,118
,,,NA110,,,,,40
,,,NA214,,,,,90
,,,NA12,,,,,146
,,,NA1928,,,,,271
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA08,,,,,3
,,,NA00,,,,,44
,,,NA33,,,,,42
,,,NA015,,,,,130
,,,NA00,,,,,44
,,,NA014,,,,,133
,,,NA08,,,,,3
,,,NA38,,,,,86
,,,NA24,,,,,28
,,,NA07,,,,,33
,,,NA24,,,,,28
,,,NA22,,,,,1
,,,NA11,,,,,15
,,,NA615,,,,,49
,,,NA818,,,,,270
,,,NA68,,,,,141
,,,NA44,,,,,7
,,,NA26,,,,,43
,,,NA58,,,,,53
,,,NA215,,,,,70
,,,NA33,,,,,42
,,,NA14,,,,,67
,,,NA710,,,,,79
,,,NA613,,,,,88
,,,NA113,,,,,109
,,,NA56,,,,,58
,,,NA05,,,,,55
,,,NA510,,,,,71
,,,NA216,,,,,179
,,,NA716,,,,,192
,,,NA15,,,,,38
,,,NA021,,,,,252
,,,NA113,,,,,109
,,,NA11,,,,,15
,,,NA510,,,,,71
,,,NA22,,,,,1
,,,NA312,,,,,37
,,,NA66,,,,,24
,,,NA66,,,,,24
,,,NA47,,,,,104
,,,NA46,,,,,45
,,,NA13,,,,,8
,,,NA815,,,,,203
,,,NA112,,,,,13
,,,NA18,,,,,32
,,,NA01,,,,,68
,,,NA1929,,,,,272
,,,NA216,,,,,179
,,,NA02,,,,,103
,,,NA48,,,,,25
,,,NA48,,,,,25
,,,NA1016,,,,,232
,,,NA1115,,,,,6
,,,NA110,,,,,40
,,,NA110,,,,,40
,,,NA28,,,,,52
,,,NA22,,,,,1
,,,NA28,,,,,52
,,,NA410,,,,,65
,,,NA06,,,,,132
,,,NA33,,,,,42
,,,NA05,,,,,55
,,,NA44,,,,,7
,,,NA214,,,,,90
,,,NA33,,,,,42
,,,NA310,,,,,51
,,,NA11,,,,,15
,,,NA01,,,,,68
,,,NA27,,,,,31
,,,NA35,,,,,2
,,,NA16,,,,,63
,,,NA025,,,,,223
,,,NA02,,,,,103
,,,NA125,,,,,174
,,,NA00,,,,,44
,,,NA45,,,,,64
,,,NA420,,,,,119
,,,NA00,,,,,44
,,,NA77,,,,,12
,,,NA04,,,,,60
,,,NA66,,,,,24
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA49,,,,,137
,,,NA419,,,,,273
,,,NA720,,,,,201
,,,NA03,,,,,85
,,,NA510,,,,,71
,,,NA220,,,,,107
,,,NA05,,,,,55
,,,NA22,,,,,1
,,,NA14,,,,,67
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA07,,,,,33
,,,NA05,,,,,55
,,,NA811,,,,,244
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA67,,,,,61
,,,NA22,,,,,1
,,,NA03,,,,,85
,,,NA33,,,,,42
,,,NA03,,,,,85
,,,NA1314,,,,,172
,,,NA45,,,,,64
,,,NA44,,,,,7
,,,NA12,,,,,146
,,,NA018,,,,,274
,,,NA22,,,,,1
,,,NA22,,,,,1
,,,NA59,,,,,93
,,,NA38,,,,,86
,,,NA02,,,,,103
,,,NA02,,,,,103
,,,NA44,,,,,7
,,,NA24,,,,,28
,,,NA25,,,,,29
,,,NA310,,,,,51
,,,NA15,,,,,38
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA26,,,,,43
,,,NA39,,,,,102
,,,NA00,,,,,44
,,,NA12,,,,,146
,,,NA315,,,,,100
,,,NA22,,,,,1
,,,NA22,,,,,1
,,,NA1220,,,,,261
,,,NA518,,,,,184
,,,NA79,,,,,143
,,,NA1012,,,,,118
,,,NA110,,,,,40
,,,NA216,,,,,179
,,,NA510,,,,,71
,,,NA02,,,,,103
,,,NA23,,,,,23
,,,NA55,,,,,48
,,,NA35,,,,,2
,,,NA1317,,,,,275
,,,NA1230,,,,,276
,,,NA15,,,,,38
,,,NA112,,,,,13
,,,NA23,,,,,23
,,,NA110,,,,,40
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA12,,,,,146
,,,NA611,,,,,46
,,,NA10,,,,,155
,,,NA66,,,,,24
,,,NA06,,,,,132
,,,NA06,,,,,132
,,,NA110,,,,,40
,,,NA58,,,,,53
,,,NA15,,,,,38
,,,NA00,,,,,44
,,,NA11,,,,,15
,,,NA35,,,,,2
,,,NA03,,,,,85
,,,NA620,,,,,126
,,,NA00,,,,,44
,,,NA515,,,,,111
,,,NA03,,,,,85
,,,NA14,,,,,67
,,,NA718,,,,,194
,,,NA011,,,,,217
,,,NA00,,,,,44
,,,NA33,,,,,42
,,,NA00,,,,,44
,,,NA01,,,,,68
,,,NA510,,,,,71
,,,NA22,,,,,1
,,,NA00,,,,,44
,,,NA18,,,,,32
,,,NA310,,,,,51
,,,NA05,,,,,55
,,,NA48,,,,,25
,,,NA25,,,,,29
,,,NA00,,,,,44
,,,NA610,,,,,66
,,,NA710,,,,,79
,,,NA35,,,,,2
,,,NA13,,,,,8
,,,NA14,,,,,67
,,,NA316,,,,,10
,,,NA88,,,,,5
,,,NA115,,,,,149
,,,NA33,,,,,42
,,,NA112,,,,,13
,,,NA425,,,,,277
,,,NA310,,,,,51
,,,NA17,,,,,57
,,,NA24,,,,,28
,,,NA77,,,,,12
,,,NA13,,,,,8
,,,NA01,,,,,68
,,,NA01,,,,,68
,,,NA425,,,,,277
,,,NA14,,,,,67
,,,NA28,,,,,52
,,,NA15,,,,,38
,,,NA010,,,,,14
,,,NA415,,,,,92
,,,NA110,,,,,40
,,,NA47,,,,,104
,,,NA16,,,,,63
,,,NA26,,,,,43
,,,NA212,,,,,83
,,,NA00,,,,,44
,,,NA18,,,,,32
,,,NA44,,,,,7
,,,NA218,,,,,113
,,,NA05,,,,,55
,,,NA57,,,,,4
,,,NA212,,,,,83
,,,NA310,,,,,51
,,,NA03,,,,,85
,,,NA00,,,,,44
,,,NA11,,,,,15
,,,NA119,,,,,98
,,,NA110,,,,,40
,,,NA49,,,,,137
,,,NA412,,,,,59
,,,NA03,,,,,85
,,,NA22,,,,,1
,,,NA44,,,,,7
,,,NA610,,,,,66
,,,NA25,,,,,29
,,,NA110,,,,,40
,,,NA02,,,,,103
,,,NA25,,,,,29
,,,NA521,,,,,278
,,,NA07,,,,,33
,,,NA321,,,,,279
,,,NA112,,,,,13
,,,NA03,,,,,85
,,,NA11,,,,,15
,,,NA33,,,,,42
,,,PHD01,,,,,280
,,,NA11,,,,,15
,,,NA45,,,,,64
,,,NA12,,,,,146
,,,NA015,,,,,130
,,,NA23,,,,,23
,,,NA00,,,,,44
,,,NA120,,,,,75
,,,NA55,,,,,48
,,,NA711,,,,,214
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA212,,,,,83
,,,NA24,,,,,28
,,,NA15,,,,,38
,,,NA10,,,,,155
,,,NA115,,,,,149
,,,NA66,,,,,24
,,,NA112,,,,,13
,,,NA011,,,,,217
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA11,,,,,15
,,,NA010,,,,,14
,,,NA010,,,,,14
,,,NA213,,,,,36
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA110,,,,,40
,,,NA1818,,,,,153
,,,NA00,,,,,44
,,,NA15,,,,,38
,,,NA113,,,,,109
,,,NA08,,,,,3
,,,NA46,,,,,45
,,,NA46,,,,,45
,,,NA17,,,,,57
,,,NA212,,,,,83
,,,NA18,,,,,32
,,,NA618,,,,,186
,,,NA68,,,,,141
,,,NA00,,,,,44
,,,NA07,,,,,33
,,,NA28,,,,,52
,,,NA04,,,,,60
,,,NA25,,,,,29
,,,NA015,,,,,130
,,,NA212,,,,,83
,,,NA00,,,,,44
,,,NA01,,,,,68
,,,NA115,,,,,149
,,,NA320,,,,,148
,,,NA00,,,,,44
,,,NA2427,,,,,281
,,,NA14,,,,,67
,,,NA613,,,,,88
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA79,,,,,143
,,,NA55,,,,,48
,,,NA33,,,,,42
,,,NA19,,,,,16
,,,NA16,,,,,63
,,,NA35,,,,,2
,,,NA319,,,,,41
,,,NA418,,,,,76
,,,NA36,,,,,77
,,,NA34,,,,,73
,,,NA25,,,,,29
,,,NA02,,,,,103
,,,NA13,,,,,8
,,,NA012,,,,,124
,,,NA1111,,,,,123
,,,NA18,,,,,32
,,,NA03,,,,,85
,,,NA33,,,,,42
,,,NA11,,,,,15
,,,NA615,,,,,49
,,,NA1822,,,,,282
,,,NA210,,,,,84
,,,NA11,,,,,15
,,,NA35,,,,,2
,,,NA212,,,,,83
,,,NA12,,,,,146
,,,NA25,,,,,29
,,,NA25,,,,,29
,,,NA33,,,,,42
,,,NA36,,,,,77
,,,NA35,,,,,2
,,,NA06,,,,,132
,,,NA11,,,,,15
,,,NA11,,,,,15
,,,NA215,,,,,70
,,,NA03,,,,,85
,,,NA28,,,,,52
,,,NA18,,,,,32
,,,NA99,,,,,17
,,,NA06,,,,,132
,,,NA26,,,,,43
,,,NA15,,,,,38
,,,NA316,,,,,10
,,,NA28,,,,,52
,,,NA05,,,,,55
,,,NA410,,,,,65
,,,NA22,,,,,1
,,,NA13,,,,,8
,,,NA44,,,,,7
,,,NA22,,,,,1
,,,NA06,,,,,132
,,,NA28,,,,,52
,,,NA33,,,,,42
,,,NA03,,,,,85
,,,NA818,,,,,270
,,,NA010,,,,,14
,,,NA22,,,,,1
,,,NA415,,,,,92
,,,NA720,,,,,201
,,,NA110,,,,,40
,,,NA02,,,,,103
,,,NA46,,,,,45
,,,NA44,,,,,7
,,,NA35,,,,,2
,,,NA68,,,,,141
,,,NA212,,,,,83
,,,NA22,,,,,1
,,,NA02,,,,,103
,,,NA47,,,,,104
,,,NA44,,,,,7
,,,NA110,,,,,40
,,,NA114,,,,,22
,,,NA00,,,,,44
,,,NA02,,,,,103
,,,NA1117,,,,,283
,,,NA1111,,,,,123
,,,NA04,,,,,60
,,,NA615,,,,,49
,,,NA311,,,,,62
,,,NA33,,,,,42
,,,NA00,,,,,44
,,,NA00,,,,,44
,,,NA611,,,,,46
,,,NA00,,,,,44
,,,NA1414,,,,,144
,,,NA28,,,,,52
,,,NA34,,,,,73
,,,NA14,,,,,67
,,,NA22,,,,,1
,,,NA77,,,,,12
,,,NA22,,,,,1
,,,NA18,,,,,32
,,,NA15,,,,,38
,,,NA66,,,,,24
,,,NA00,,,,,44
,,,NA1212,,,,,20
,,,NA77,,,,,12
,,,NA44,,,,,7
,,,NA010,,,,,14
,,,NA310,,,,,51
,,,NA120,,,,,75
,,,NA00,,,,,44
,,,NA55,,,,,48
,,,NA25,,,,,29
,,,NA00,,,,,44
,,,NA410,,,,,65
,,,NA310,,,,,51
,,,NA02,,,,,103
,,,NA22,,,,,1
,,,NA78,,,,,18
,,,NA14,,,,,67
,,,NA1012,,,,,118
,,,NA612,,,,,9
,,,NA11,,,,,15
,,,NA66,,,,,24
,,,NA712,,,,,27
,,,NA312,,,,,37
,,,NA24,,,,,28
,,,NA110,,,,,40
,,,NA614,,,,,176
,,,NA10,,,,,155
,,,NA67,,,,,61
,,,NA05,,,,,55
,,,NA44,,,,,7
,,,NA24,,,,,28
,,,NA615,,,,,49
,,,NA128,,,,,284
,,,NA00,,,,,44
,,,NA48,,,,,25
,,,NA03,,,,,85
,,,NA66,,,,,24
,,,NA212,,,,,83
,,,NA212,,,,,83
,,,NA212,,,,,83
,,,NA00,,,,,44
,,,NA36,,,,,77
,,,NA11,,,,,15
,,,NA44,,,,,7
,,,NA215,,,,,70
,,,NA1012,,,,,118
,,,NA00,,,,,44
,,,NA312,,,,,37
,,,NA01,,,,,68
,,,NA23,,,,,23
,,,NA713,,,,,243
,,,NA15,,,,,38
,,,NA010,,,,,14
,,,NA010,,,,,14
,,,NA33,,,,,42
,,,NA99,,,,,17
,,,NA13,,,,,8
,,,NA33,,,,,42
,,,NA22,,,,,1
,,,NA1212,,,,,20
,,,NA88,,,,,5
,,,NA110,,,,,40
,,,NA23,,,,,23
,,,NA14,,,,,67
,,,NA27,,,,,31
,,,NA315,,,,,100
,,,NA720,,,,,201
,,,NA16,,,,,63
,,,NA013,,,,,127
,,,NA14,,,,,67
,,,NA36,,,,,77
,,,NA14,,,,,67
,,,NA55,,,,,48
,,,NA216,,,,,179
,,,NA11,,,,,15
,,,NA16,,,,,63
,,,NA22,,,,,1
,,,NA010,,,,,14
,,,NA68,,,,,141
,,,NA11,,,,,15
,,,NA88,,,,,5
,,,NA1111,,,,,123
,,,NA716,,,,,192
,,,NA11,,,,,15
,,,NA23,,,,,23
,,,NA011,,,,,217
,,,NA212,,,,,83
,,,NA00,,,,,44
,,,NA111,,,,,170
,,,NA01,,,,,68
,,,NA35,,,,,2
,,,NA04,,,,,60
,,,NA07,,,,,33
,,,NA710,,,,,79
,,,NA510,,,,,71
,,,NA15,,,,,38
,,,NA01,,,,,68
,,,NA00,,,,,44
,,,NA24,,,,,28
,,,NA22,,,,,1
,,,NA04,,,,,60
,,,NA110,,,,,40
,,,NA510,,,,,71
,,,NA15,,,,,38
,,,NA510,,,,,71
,,,NA316,,,,,10
,,,NA410,,,,,65
,,,NA07,,,,,33
,,,NA01,,,,,68
,,,NA218,,,,,113
,,,NA513,,,,,145
,,,NA610,,,,,66
,,,NA15,,,,,38
,,,NA34,,,,,73
,,,NA1216,,,,,269
,,,NA210,,,,,84
,,,NA127,,,,,285
,,,NA1010,,,,,11
,,,NA210,,,,,84
,,,NA12,,,,,146
,,,NA46,,,,,45
,,,NA23,,,,,23
,,,NA210,,,,,84
,,,NA00,,,,,44
,,,NA15,,,,,38
,,,NA06,,,,,132
,,,NA02,,,,,103
,,,NA33,,,,,42
,,,NA24,,,,,28
,,,NA11,,,,,15
,,,NA22,,,,,1
,,,NA314,,,,,78
,,,NA01,,,,,68
,,,NA210,,,,,84
,,,NA33,,,,,42
,,,NA69,,,,,147
,,,NA414,,,,,50
,,,NA33,,,,,42
,,,NA118,,,,,99
,,,NA113,,,,,109
,,,NA00,,,,,44
,,,NA310,,,,,51
,,,NA16,,,,,63
,,,NA310,,,,,51
,,,NA23,,,,,23
,,,NA510,,,,,71
,,,NA59,,,,,93
,,,NA713,,,,,243
,,,NA412,,,,,59
,,,NA55,,,,,48
,,,NA110,,,,,40
,,,NA210,,,,,84
,,,NA16,,,,,63
,,,NA1010,,,,,11
,,,NA24,,,,,28
,,,NA215,,,,,70
,,,NA68,,,,,141
,,,NA16,,,,,63
,,,NA418,,,,,76
,,,NA115,,,,,149
,,,NA15,,,,,38
,,,NA47,,,,,104
,,,NA55,,,,,48
,,,NA05,,,,,55
,,,NA58,,,,,53
,,,NA720,,,,,201
,,,NA510,,,,,71
,,,NA55,,,,,48
,,,NA23,,,,,23
,,,NA02,,,,,103
,,,NA22,,,,,1
,,,NA210,,,,,84
,,,NA01,,,,,68
,,,NA33,,,,,42
,,,NA220,,,,,107
,,,NA22,,,,,1
,,,NA421,,,,,286
,,,NA00,,,,,44
,,,NA22,,,,,1
,,,NA23,,,,,23
,,,NA33,,,,,42
,,,NA19,,,,,16
,,,NA211,,,,,140
,,,NA414,,,,,50
,,,NA25,,,,,29
,,,NA25,,,,,29
,,,NA66,,,,,24
,,,NA911,,,,,200
,,,NA01,,,,,68
,,,NA40,,,,,287
,,,NA05,,,,,55
,,,NA14,,,,,67
,,,NA00,,,,,44
,,,NA25,,,,,29
,,,NA17,,,,,57
,,,NA02,,,,,103
,,,NA13,,,,,8
,,,NA01,,,,,68
,,,NA214,,,,,90
,,,NA03,,,,,85
,,,NA12,,,,,146
,,,NA010,,,,,14
,,,NA210,,,,,84
,,,NA05,,,,,55
,,,NA44,,,,,7
,,,NA00,,,,,44
,,,NA410,,,,,65
,,,NA120,,,,,75
,,,NA110,,,,,40
,,,NA1215,,,,,156
,,,NA22,,,,,1
,,,NA00,,,,,44
,,,NA47,,,,,104
,,,NA133,,,,,288
,,,NA55,,,,,48
,,,NA23,,,,,23
,,,NA34,,,,,73
,,,NA1516,,,,,136
,,,NA013,,,,,127
,,,NA1017,,,,,289
,,,NA33,,,,,42
,,,NA115,,,,,149
,,,NA66,,,,,24
,,,NA14,,,,,67
,,,NA1015,,,,,120
,,,NA16,,,,,63
,,,NA19,,,,,16
,,,NA1515,,,,,19
,,,NA520,,,,,82
,,,NA012,,,,,124
,,,NA111,,,,,170
,,,NA28,,,,,52
,,,NA22,,,,,1
,,,NA55,,,,,48
,,,NA38,,,,,86
,,,NA29,,,,,30
,,,NA13,,,,,8
,,,NA012,,,,,124
,,,NA11,,,,,15
,,,NA33,,,,,42
,,,NA010,,,,,14
,,,NA718,,,,,194
,,,NA00,,,,,44
,,,NA33,,,,,42
,,,NA03,,,,,85
,,,NA57,,,,,4
,,,NA610,,,,,66
,,,NA215,,,,,70
,,,NA01,,,,,68
,,,NA23,,,,,23
,,,NA04,,,,,60
,,,NA110,,,,,40
,,,NA47,,,,,104
,,,NA23,,,,,23
,,,NA04,,,,,60
,,,NA520,,,,,82
,,,NA01,,,,,68
,,,NA16,,,,,63
,,,NA23,,,,,23
,,,NA36,,,,,77
,,,NA410,,,,,65
,,,NA22,,,,,1
,,,NA08,,,,,3
,,,NA06,,,,,132
,,,NA415,,,,,92
,,,NA415,,,,,92
,,,NA512,,,,,163
,,,NA210,,,,,84
,,,NA38,,,,,86
,,,NA110,,,,,40
,,,NA23,,,,,23
,,,NA512,,,,,163
,,,NA512,,,,,163
,,,NA28,,,,,52
,,,NA67,,,,,61
,,,NA45,,,,,64
,,,NA66,,,,,24
,,,NA06,,,,,132
,,,NA00,,,,,44
,,,NA13,,,,,8
,,,NA12,,,,,146
,,,NA55,,,,,48
,,,NA514,,,,,164
,,,NA510,,,,,71
,,,NA413,,,,,168
,,,NA719,,,,,266
,,,NA510,,,,,71
,,,NA22,,,,,1
,,,NA77,,,,,12
,,,NA416,,,,,199
,,,NA22,,,,,1
,,,NA216,,,,,179
,,,NA1618,,,,,290
,,,NA03,,,,,85
,,,NA014,,,,,133
,,,NA14,,,,,67
,,,NA815,,,,,203
,,,NA16,,,,,63
,,,NA26,,,,,43
,,,NA89,,,,,188
,,,NA01,,,,,68
,,,NA02,,,,,103
,,,NA010,,,,,14
,,,NA33,,,,,42
,,,NA35,,,,,2
,,,NA119,,,,,98
,,,NA26,,,,,43
,,,NA04,,,,,60
,,,NA38,,,,,86
,,,NA24,,,,,28
,,,NA114,,,,,22
,,,NA515,,,,,111
,,,NA615,,,,,49
,,,NA56,,,,,58
,,,NA22,,,,,1
,,,NA15,,,,,38
,,,NA36,,,,,77
,,,NA27,,,,,31
,,,NA1018,,,,,224
,,,NA1520,,,,,178
,,,NA315,,,,,100
,,,NA12,,,,,146
,,,NA05,,,,,55
,,,NA15,,,,,38
,,,NA05,,,,,55
,,,NA1212,,,,,20
,,,NA27,,,,,31
,,,NA35,,,,,2
,,,NA66,,,,,24
,,,NA26,,,,,43
,,,NA11,,,,,15
,,,NA03,,,,,85
,,,NA33,,,,,42
,,,NA53,,,,,291
,,,NA03,,,,,85
,,,NA00,,,,,44
,,,NA04,,,,,60
,,,NA16,,,,,63
,,,NA16,,,,,63
,,,NA515,,,,,111
,,,NA45,,,,,64
,,,NA15,,,,,38
,,,NA12,,,,,146
,,,NA411,,,,,110
,,,NA412,,,,,59
,,,NA55,,,,,48
,,,NA213,,,,,36
,,,NA14,,,,,67
,,,NA16,,,,,63
,,,NA00,,,,,44
,,,NA420,,,,,119
,,,NA220,,,,,107
,,,NA68,,,,,141
,,,NA18,,,,,32
,,,NA1919,,,,,209
,,,NA13,,,,,8
,,,NA03,,,,,85
,,,NA01,,,,,68
,,,NA24,,,,,28
,,,NA33,,,,,42
,,,NA00,,,,,44
,,,NA1515,,,,,19
,,,NA16,,,,,63
,,,NA25,,,,,29
,,,NA25,,,,,29
,,,NA55,,,,,48
,,,NA34,,,,,73
,,,NA1515,,,,,19
,,,NA110,,,,,40
,,,NA00,,,,,44
,,,NA35,,,,,2
,,,NA710,,,,,79
,,,NA24,,,,,28
,,,NA23,,,,,23
,,,NA312,,,,,37
,,,NA218,,,,,113
,,,NA01,,,,,68
,,,NA00,,,,,44
,,,NA120,,,,,75
,,,NA00,,,,,44
,,,NA1313,,,,,117
,,,NA110,,,,,40
,,,NA113,,,,,109
,,,NA55,,,,,48
,,,NA22,,,,,1
,,,NA22,,,,,1
,,,NA1120,,,,,96
,,,NA1010,,,,,11
,,,NA01,,,,,68
,,,NA03,,,,,85
,,,NA02,,,,,103
,,,NA25,,,,,29
,,,NA66,,,,,24
,,,NA315,,,,,100
,,,NA25,,,,,29
,,,NA110,,,,,40
,,,NA08,,,,,3
,,,NA11,,,,,15
,,,NA46,,,,,45
,,,NA01,,,,,68
,,,NA44,,,,,7
,,,NA511,,,,,72
,,,NA117,,,,,152
,,,NA01,,,,,68
,,,NA46,,,,,45
,,,NA77,,,,,12
,,,NA112,,,,,13
,,,NA00,,,,,44
,,,NA48,,,,,25
,,,NA114,,,,,22
,,,NA44,,,,,7
,,,NA26,,,,,43
,,,NA26,,,,,43
,,,NA38,,,,,86
,,,NA12,,,,,146
,,,NA44,,,,,7
,,,NA00,,,,,44
,,,NA22,,,,,1
,,,NA011,,,,,217
,,,NA19,,,,,16
,,,NA00,,,,,44
,,,NA99,,,,,17
,,,NA33,,,,,42
,,,NA315,,,,,100
,,,NA411,,,,,110
,,,NA320,,,,,148
